date,user,account,amount,memo
2024-02-19 03:00:00,AKHAN,2000-AP,508.55,Invoice
2024-02-19 04:00:00,FIN_AP,3000-AR,-65307.04,Refund
2024-02-19 05:00:00,SYS_BOT,1000-Cash,-1026.0,Invoice
2024-02-19 06:00:00,JDOE,4000-Rev,1455.83,Receipt
2024-02-19 07:00:00,MALI,5000-COGS,-45723.61,Adj
2024-02-19 08:00:00,SYS_BOT,3000-AR,3.25,Receipt
2024-02-19 09:00:00,MALI,1000-Cash,48544.77,Refund
2024-02-19 10:00:00,FIN_AR,2000-AP,2750.61,Refund
2024-02-19 11:00:00,FIN_AR,1000-Cash,2.18,Top-side
2024-02-19 12:00:00,SYS_BOT,2000-AP,31.98,Receipt
2024-02-19 13:00:00,MALI,5000-COGS,3474.25,Invoice
2024-02-19 14:00:00,FIN_AR,5000-COGS,2.17,Receipt
2024-02-19 15:00:00,SYS_BOT,1000-Cash,814.43,Adj
2024-02-19 16:00:00,MALI,1000-Cash,53.63,Refund
2024-02-19 17:00:00,SYS_BOT,2000-AP,-5921.0,Refund
2024-02-19 18:00:00,AKHAN,2000-AP,-1.69,Receipt
2024-02-19 19:00:00,MALI,3000-AR,-0.0,Receipt
2024-02-19 20:00:00,FIN_AR,3000-AR,-73696.16,Rev Recog
2024-02-19 21:00:00,SYS_BOT,3000-AR,69885.85,Receipt
2024-02-19 22:00:00,FIN_AR,1000-Cash,5600.92,Rev Recog
2024-02-19 23:00:00,SYS_BOT,6000-Exp,4.47,Adj
2024-02-20 00:00:00,FIN_AP,6000-Exp,6184.66,Adj
2024-02-20 01:00:00,FIN_AR,6000-Exp,1.33,Invoice
2024-02-20 02:00:00,FIN_AR,6000-Exp,1.29,Receipt
2024-02-20 03:00:00,JDOE,3000-AR,3271.0,Invoice
2024-02-20 04:00:00,AKHAN,1000-Cash,-277.47,Top-side
2024-02-20 05:00:00,FIN_AR,6000-Exp,-7112.74,Adj
2024-02-20 06:00:00,MALI,5000-COGS,2609.02,Refund
2024-02-20 07:00:00,SYS_BOT,4000-Rev,169.63,Rev Recog
2024-02-20 08:00:00,FIN_AP,5000-COGS,-23.34,Top-side
2024-02-20 09:00:00,MALI,1000-Cash,-96743.66,Refund
2024-02-20 10:00:00,MALI,1000-Cash,135.18,Top-side
2024-02-20 11:00:00,MALI,4000-Rev,-180.69,Invoice
2024-02-20 12:00:00,MALI,2000-AP,6.58,Invoice
2024-02-20 13:00:00,FIN_AP,2000-AP,9419.93,Rev Recog
2024-02-20 14:00:00,JDOE,2000-AP,2940.43,Adj
2024-02-20 15:00:00,AKHAN,3000-AR,12.7,Rev Recog
2024-02-20 16:00:00,FIN_AR,2000-AP,2.58,Refund
2024-02-20 17:00:00,MALI,3000-AR,2526.37,Top-side
2024-02-20 18:00:00,FIN_AR,3000-AR,1873.08,Rev Recog
2024-02-20 19:00:00,FIN_AR,2000-AP,23.24,Receipt
2024-02-20 20:00:00,MALI,2000-AP,-56796.01,Receipt
2024-02-20 21:00:00,JDOE,4000-Rev,5.69,Adj
2024-02-20 22:00:00,FIN_AR,6000-Exp,145.1,Rev Recog
2024-02-20 23:00:00,SYS_BOT,4000-Rev,52249.19,Refund
2024-02-21 00:00:00,FIN_AR,3000-AR,0.0,Receipt
2024-02-21 01:00:00,AKHAN,4000-Rev,5984.0,Adj
2024-02-21 02:00:00,MALI,3000-AR,-97.27,Rev Recog
2024-02-21 03:00:00,FIN_AP,1000-Cash,23.5,Adj
2024-02-21 04:00:00,FIN_AR,3000-AR,83154.98,Refund
2024-02-21 05:00:00,JDOE,3000-AR,111.34,Receipt
2024-02-21 06:00:00,SYS_BOT,4000-Rev,29545.82,Receipt
2024-02-21 07:00:00,SYS_BOT,6000-Exp,-14.12,Receipt
2024-02-21 08:00:00,FIN_AP,1000-Cash,11.63,Invoice
2024-02-21 09:00:00,AKHAN,5000-COGS,-1.43,Receipt
2024-02-21 10:00:00,FIN_AP,5000-COGS,1812.73,Top-side
2024-02-21 11:00:00,AKHAN,6000-Exp,69.6,Invoice
2024-02-21 12:00:00,FIN_AR,5000-COGS,-20979.31,Rev Recog
2024-02-21 13:00:00,MALI,1000-Cash,232.3,Invoice
2024-02-21 14:00:00,JDOE,2000-AP,-69337.33,Invoice
2024-02-21 15:00:00,SYS_BOT,1000-Cash,-8.47,Invoice
2024-02-21 16:00:00,FIN_AP,4000-Rev,22035.14,Adj
2024-02-21 17:00:00,JDOE,3000-AR,7638.08,Top-side
2024-02-21 18:00:00,AKHAN,3000-AR,3872.0,Refund
2024-02-21 19:00:00,MALI,4000-Rev,16746.19,Receipt
2024-02-21 20:00:00,SYS_BOT,4000-Rev,6384.4,Invoice
2024-02-21 21:00:00,SYS_BOT,3000-AR,1352.39,Refund
2024-02-21 22:00:00,AKHAN,6000-Exp,-9051.0,Adj
2024-02-21 23:00:00,MALI,2000-AP,-1.45,Refund
2024-02-22 00:00:00,SYS_BOT,2000-AP,40201.22,Invoice
2024-02-22 01:00:00,MALI,2000-AP,1211.3,Rev Recog
2024-02-22 02:00:00,SYS_BOT,4000-Rev,9609.18,Top-side
2024-02-22 03:00:00,FIN_AR,3000-AR,255.63,Refund
2024-02-22 04:00:00,AKHAN,6000-Exp,7245.0,Invoice
2024-02-22 05:00:00,MALI,3000-AR,-4.23,Invoice
2024-02-22 06:00:00,JDOE,3000-AR,-2678.1,Receipt
2024-02-22 07:00:00,FIN_AR,6000-Exp,141.75,Rev Recog
2024-02-22 08:00:00,JDOE,1000-Cash,10.06,Receipt
2024-02-22 09:00:00,AKHAN,6000-Exp,287.06,Rev Recog
2024-02-22 10:00:00,SYS_BOT,1000-Cash,-2.09,Top-side
2024-02-22 11:00:00,JDOE,5000-COGS,812.56,Receipt
2024-02-22 12:00:00,FIN_AR,1000-Cash,-22.13,Top-side
2024-02-22 13:00:00,MALI,2000-AP,-9722.89,Adj
2024-02-22 14:00:00,FIN_AP,2000-AP,35.63,Adj
2024-02-22 15:00:00,JDOE,6000-Exp,-188.84,Rev Recog
2024-02-22 16:00:00,FIN_AP,2000-AP,1.14,Rev Recog
2024-02-22 17:00:00,AKHAN,2000-AP,-2.3,Receipt
2024-02-22 18:00:00,JDOE,5000-COGS,91.72,Adj
2024-02-22 19:00:00,JDOE,2000-AP,3253.0,Refund
2024-02-22 20:00:00,MALI,4000-Rev,1000.24,Refund
2024-02-22 21:00:00,SYS_BOT,4000-Rev,28.73,Refund
2024-02-22 22:00:00,FIN_AR,4000-Rev,-2984.76,Adj
2024-02-22 23:00:00,FIN_AR,1000-Cash,19980.76,Refund
2024-02-23 00:00:00,FIN_AR,6000-Exp,2851.0,Top-side
2024-02-23 01:00:00,AKHAN,6000-Exp,-1.58,Invoice
2024-02-23 02:00:00,SYS_BOT,3000-AR,252.66,Rev Recog
2024-02-23 03:00:00,FIN_AP,5000-COGS,-3.35,Receipt
2024-02-23 04:00:00,FIN_AR,4000-Rev,16.23,Top-side
2024-02-23 05:00:00,FIN_AP,4000-Rev,5740.0,Refund
2024-02-23 06:00:00,SYS_BOT,2000-AP,-5.16,Invoice
2024-02-23 07:00:00,AKHAN,4000-Rev,312.21,Receipt
2024-02-23 08:00:00,SYS_BOT,2000-AP,1232.48,Top-side
2024-02-23 09:00:00,MALI,2000-AP,3253.31,Receipt
2024-02-23 10:00:00,FIN_AR,3000-AR,628.41,Rev Recog
2024-02-23 11:00:00,AKHAN,1000-Cash,1.12,Adj
2024-02-23 12:00:00,MALI,2000-AP,42.89,Refund
2024-02-23 13:00:00,FIN_AR,2000-AP,4066.0,Top-side
2024-02-23 14:00:00,SYS_BOT,6000-Exp,-2.75,Top-side
2024-02-23 15:00:00,SYS_BOT,3000-AR,56.64,Invoice
2024-02-23 16:00:00,JDOE,2000-AP,1.47,Invoice
2024-02-23 17:00:00,JDOE,5000-COGS,2.47,Invoice
2024-02-23 18:00:00,SYS_BOT,1000-Cash,96.52,Receipt
2024-02-23 19:00:00,SYS_BOT,5000-COGS,9366.0,Refund
2024-02-23 20:00:00,FIN_AP,4000-Rev,688.18,Receipt
2024-02-23 21:00:00,FIN_AP,1000-Cash,2801.08,Refund
2024-02-23 22:00:00,MALI,4000-Rev,10067.77,Top-side
2024-02-23 23:00:00,JDOE,6000-Exp,10.02,Receipt
2024-02-24 00:00:00,JDOE,2000-AP,6.88,Receipt
2024-02-24 01:00:00,SYS_BOT,3000-AR,3.33,Receipt
2024-02-24 02:00:00,SYS_BOT,5000-COGS,1521.08,Adj
2024-02-24 03:00:00,MALI,4000-Rev,-3407.05,Rev Recog
2024-02-24 04:00:00,AKHAN,2000-AP,1.44,Refund
2024-02-24 05:00:00,AKHAN,5000-COGS,47980.11,Refund
2024-02-24 06:00:00,AKHAN,5000-COGS,-1.82,Receipt
2024-02-24 07:00:00,JDOE,6000-Exp,-508.72,Adj
2024-02-24 08:00:00,FIN_AP,6000-Exp,3509.96,Receipt
2024-02-24 09:00:00,AKHAN,4000-Rev,22638.39,Refund
2024-02-24 10:00:00,FIN_AR,2000-AP,3719.07,Rev Recog
2024-02-24 11:00:00,MALI,3000-AR,-10200.95,Rev Recog
2024-02-24 12:00:00,AKHAN,4000-Rev,-49.8,Top-side
2024-02-24 13:00:00,FIN_AR,5000-COGS,11861.12,Adj
2024-02-24 14:00:00,AKHAN,5000-COGS,5683.0,Rev Recog
2024-02-24 15:00:00,FIN_AP,1000-Cash,-29790.88,Adj
2024-02-24 16:00:00,FIN_AP,2000-AP,546.97,Receipt
2024-02-24 17:00:00,AKHAN,1000-Cash,12203.62,Top-side
2024-02-24 18:00:00,FIN_AR,6000-Exp,-182.64,Refund
2024-02-24 19:00:00,MALI,3000-AR,-1651.54,Rev Recog
2024-02-24 20:00:00,FIN_AR,4000-Rev,-428.56,Rev Recog
2024-02-24 21:00:00,MALI,5000-COGS,4549.33,Invoice
2024-02-24 22:00:00,AKHAN,2000-AP,2.56,Refund
2024-02-24 23:00:00,MALI,5000-COGS,2.0,Rev Recog
2024-02-25 00:00:00,SYS_BOT,6000-Exp,17.2,Rev Recog
2024-02-25 01:00:00,JDOE,1000-Cash,6.28,Refund
2024-02-25 02:00:00,JDOE,1000-Cash,22851.66,Top-side
2024-02-25 03:00:00,FIN_AP,4000-Rev,12.48,Adj
2024-02-25 04:00:00,SYS_BOT,2000-AP,-75740.17,Refund
2024-02-25 05:00:00,JDOE,6000-Exp,48.36,Adj
2024-02-25 06:00:00,AKHAN,2000-AP,8.14,Top-side
2024-02-25 07:00:00,MALI,4000-Rev,8881.63,Top-side
2024-02-25 08:00:00,MALI,6000-Exp,1965.8,Receipt
2024-02-25 09:00:00,FIN_AR,6000-Exp,-309.73,Invoice
2024-02-25 10:00:00,FIN_AR,1000-Cash,598.16,Top-side
2024-02-25 11:00:00,MALI,1000-Cash,3944.65,Top-side
2024-02-25 12:00:00,AKHAN,1000-Cash,13.88,Adj
2024-02-25 13:00:00,MALI,5000-COGS,5516.0,Top-side
2024-02-25 14:00:00,FIN_AR,3000-AR,74811.06,Refund
2024-02-25 15:00:00,JDOE,1000-Cash,4768.0,Receipt
2024-02-25 16:00:00,FIN_AP,3000-AR,598.0,Receipt
2024-02-25 17:00:00,FIN_AR,3000-AR,2518.5,Refund
2024-02-25 18:00:00,AKHAN,2000-AP,2.3,Rev Recog
2024-02-25 19:00:00,JDOE,4000-Rev,1.42,Top-side
2024-02-25 20:00:00,JDOE,5000-COGS,19.43,Invoice
2024-02-25 21:00:00,JDOE,3000-AR,205.64,Top-side
2024-02-25 22:00:00,SYS_BOT,5000-COGS,-21946.36,Receipt
2024-02-25 23:00:00,SYS_BOT,2000-AP,-4323.6,Invoice
2024-02-26 00:00:00,JDOE,1000-Cash,9973.0,Rev Recog
2024-02-26 01:00:00,AKHAN,6000-Exp,134.11,Adj
2024-02-26 02:00:00,MALI,3000-AR,53.66,Adj
2024-02-26 03:00:00,AKHAN,4000-Rev,71.65,Top-side
2024-02-26 04:00:00,SYS_BOT,6000-Exp,-0.0,Top-side
2024-02-26 05:00:00,FIN_AR,2000-AP,1.59,Invoice
2024-02-26 06:00:00,SYS_BOT,5000-COGS,21635.03,Invoice
2024-02-26 07:00:00,MALI,1000-Cash,782.31,Rev Recog
2024-02-26 08:00:00,FIN_AP,5000-COGS,155.98,Top-side
2024-02-26 09:00:00,SYS_BOT,4000-Rev,4229.49,Receipt
2024-02-26 10:00:00,AKHAN,3000-AR,-271.23,Adj
2024-02-26 11:00:00,AKHAN,4000-Rev,23287.14,Rev Recog
2024-02-26 12:00:00,JDOE,5000-COGS,-31879.34,Invoice
2024-02-26 13:00:00,JDOE,5000-COGS,128.41,Receipt
2024-02-26 14:00:00,JDOE,6000-Exp,24.22,Top-side
2024-02-26 15:00:00,FIN_AP,4000-Rev,915.7,Refund
2024-02-26 16:00:00,MALI,4000-Rev,36460.01,Invoice
2024-02-26 17:00:00,FIN_AR,4000-Rev,11.31,Rev Recog
2024-02-26 18:00:00,AKHAN,1000-Cash,2048.0,Refund
2024-02-26 19:00:00,AKHAN,5000-COGS,-1438.14,Receipt
2024-02-26 20:00:00,MALI,2000-AP,4629.83,Adj
2024-02-26 21:00:00,FIN_AP,1000-Cash,9155.0,Receipt
2024-02-26 22:00:00,JDOE,1000-Cash,3794.24,Adj
2024-02-26 23:00:00,MALI,1000-Cash,9221.0,Receipt
2024-02-27 00:00:00,FIN_AR,6000-Exp,-7.91,Invoice
2024-02-27 01:00:00,JDOE,2000-AP,-9637.0,Invoice
2024-02-27 02:00:00,FIN_AR,4000-Rev,71940.83,Rev Recog
2024-02-27 03:00:00,SYS_BOT,6000-Exp,8.03,Refund
2024-02-27 04:00:00,FIN_AR,5000-COGS,18703.61,Receipt
2024-02-27 05:00:00,JDOE,3000-AR,289.33,Receipt
2024-02-27 06:00:00,SYS_BOT,6000-Exp,-1483.0,Refund
2024-02-27 07:00:00,JDOE,3000-AR,22581.33,Top-side
2024-02-27 08:00:00,AKHAN,5000-COGS,-9653.0,Rev Recog
2024-02-27 09:00:00,JDOE,2000-AP,375.05,Receipt
2024-02-27 10:00:00,SYS_BOT,3000-AR,-62.54,Rev Recog
2024-02-27 11:00:00,FIN_AR,1000-Cash,922.05,Receipt
2024-02-27 12:00:00,AKHAN,6000-Exp,-6.57,Receipt
2024-02-27 13:00:00,FIN_AP,3000-AR,90.24,Top-side
2024-02-27 14:00:00,FIN_AP,5000-COGS,70317.21,Invoice
2024-02-27 15:00:00,FIN_AP,1000-Cash,19.53,Rev Recog
2024-02-27 16:00:00,FIN_AP,3000-AR,1921.69,Refund
2024-02-27 17:00:00,MALI,5000-COGS,42.26,Rev Recog
2024-02-27 18:00:00,FIN_AP,2000-AP,-1089.0,Top-side
2024-02-27 19:00:00,SYS_BOT,5000-COGS,4.51,Adj
2024-02-27 20:00:00,FIN_AP,2000-AP,70648.87,Adj
2024-02-27 21:00:00,JDOE,1000-Cash,-185.76,Top-side
2024-02-27 22:00:00,FIN_AP,5000-COGS,-15.14,Top-side
2024-02-27 23:00:00,FIN_AR,4000-Rev,2.33,Invoice
2024-02-28 00:00:00,SYS_BOT,6000-Exp,7.06,Rev Recog
2024-02-28 01:00:00,SYS_BOT,4000-Rev,397.07,Rev Recog
2024-02-28 02:00:00,AKHAN,4000-Rev,3207.0,Adj
2024-02-28 03:00:00,MALI,4000-Rev,-13944.95,Refund
2024-02-28 04:00:00,JDOE,6000-Exp,-142.7,Rev Recog
2024-02-28 05:00:00,SYS_BOT,4000-Rev,17.52,Receipt
2024-02-28 06:00:00,FIN_AR,2000-AP,-1218.22,Receipt
2024-02-28 07:00:00,FIN_AP,5000-COGS,3418.9,Invoice
2024-02-28 08:00:00,SYS_BOT,1000-Cash,6.84,Invoice
2024-02-28 09:00:00,FIN_AR,4000-Rev,-6.89,Adj
2024-02-28 10:00:00,FIN_AP,4000-Rev,3577.0,Refund
2024-02-28 11:00:00,MALI,1000-Cash,-4808.51,Refund
2024-02-28 12:00:00,SYS_BOT,1000-Cash,2084.6,Top-side
2024-02-28 13:00:00,SYS_BOT,4000-Rev,-236.13,Invoice
2024-02-28 14:00:00,FIN_AR,2000-AP,16628.47,Rev Recog
2024-02-28 15:00:00,AKHAN,1000-Cash,10674.58,Receipt
2024-02-28 16:00:00,JDOE,5000-COGS,844.83,Rev Recog
2024-02-28 17:00:00,MALI,5000-COGS,21946.05,Receipt
2024-02-28 18:00:00,JDOE,2000-AP,-10.7,Adj
2024-02-28 19:00:00,SYS_BOT,6000-Exp,3.63,Receipt
2024-02-28 20:00:00,JDOE,3000-AR,22.32,Rev Recog
2024-02-28 21:00:00,FIN_AP,2000-AP,1.93,Rev Recog
2024-02-28 22:00:00,MALI,4000-Rev,-9040.0,Refund
2024-02-28 23:00:00,JDOE,3000-AR,48197.94,Refund
2024-02-29 00:00:00,FIN_AP,4000-Rev,-1.57,Invoice
2024-02-29 01:00:00,FIN_AR,5000-COGS,4.08,Rev Recog
2024-02-29 02:00:00,JDOE,1000-Cash,-7090.0,Adj
2024-02-29 03:00:00,MALI,4000-Rev,1823.0,Receipt
2024-02-29 04:00:00,FIN_AP,5000-COGS,-38.09,Invoice
2024-02-29 05:00:00,JDOE,2000-AP,343.7,Top-side
2024-02-29 06:00:00,FIN_AR,4000-Rev,1.61,Top-side
2024-02-29 07:00:00,JDOE,5000-COGS,-5.52,Receipt
2024-02-29 08:00:00,FIN_AP,1000-Cash,85733.51,Receipt
2024-02-29 09:00:00,JDOE,4000-Rev,-4051.0,Receipt
2024-02-29 10:00:00,MALI,6000-Exp,1.06,Refund
2024-02-29 11:00:00,SYS_BOT,5000-COGS,57419.44,Receipt
2024-02-29 12:00:00,FIN_AP,4000-Rev,1568.92,Top-side
2024-02-29 13:00:00,FIN_AP,1000-Cash,21857.05,Receipt
2024-02-29 14:00:00,FIN_AP,4000-Rev,-187.8,Rev Recog
2024-02-29 15:00:00,FIN_AP,4000-Rev,378.43,Adj
2024-02-29 16:00:00,JDOE,6000-Exp,-278.12,Top-side
2024-02-29 17:00:00,MALI,5000-COGS,5550.0,Adj
2024-02-29 18:00:00,FIN_AR,3000-AR,4.99,Top-side
2024-02-29 19:00:00,MALI,4000-Rev,1.41,Invoice
2024-02-29 20:00:00,FIN_AP,3000-AR,-34.65,Rev Recog
2024-02-29 21:00:00,AKHAN,2000-AP,3337.37,Top-side
2024-02-29 22:00:00,JDOE,4000-Rev,10.22,Rev Recog
2024-02-29 23:00:00,AKHAN,3000-AR,-2328.96,Top-side
2024-03-01 00:00:00,JDOE,2000-AP,70722.93,Adj
2024-03-01 01:00:00,FIN_AP,6000-Exp,2.95,Adj
2024-03-01 02:00:00,JDOE,5000-COGS,2306.8,Top-side
2024-03-01 03:00:00,FIN_AP,4000-Rev,165.48,Top-side
2024-03-01 04:00:00,MALI,5000-COGS,21913.48,Refund
2024-03-01 05:00:00,SYS_BOT,2000-AP,-7.69,Rev Recog
2024-03-01 06:00:00,JDOE,5000-COGS,2904.89,Rev Recog
2024-03-01 07:00:00,FIN_AP,5000-COGS,-15508.74,Rev Recog
2024-03-01 08:00:00,AKHAN,1000-Cash,52853.18,Rev Recog
2024-03-01 09:00:00,FIN_AP,2000-AP,2607.6,Invoice
2024-03-01 10:00:00,AKHAN,5000-COGS,306.11,Invoice
2024-03-01 11:00:00,JDOE,3000-AR,8144.0,Receipt
2024-03-01 12:00:00,FIN_AR,2000-AP,-22106.75,Top-side
2024-03-01 13:00:00,AKHAN,1000-Cash,0.0,Top-side
2024-03-01 14:00:00,FIN_AP,4000-Rev,1.42,Top-side
2024-03-01 15:00:00,JDOE,6000-Exp,-136.0,Top-side
2024-03-01 16:00:00,FIN_AP,5000-COGS,2803.07,Rev Recog
2024-03-01 17:00:00,FIN_AR,3000-AR,2413.05,Rev Recog
2024-03-01 18:00:00,SYS_BOT,1000-Cash,11.98,Invoice
2024-03-01 19:00:00,FIN_AR,2000-AP,-1969.82,Adj
2024-03-01 20:00:00,MALI,6000-Exp,93.18,Refund
2024-03-01 21:00:00,JDOE,6000-Exp,-1803.7,Rev Recog
2024-03-01 22:00:00,FIN_AR,5000-COGS,-3.41,Rev Recog
2024-03-01 23:00:00,SYS_BOT,1000-Cash,-1946.38,Rev Recog
2024-03-02 00:00:00,FIN_AP,1000-Cash,-99327.3,Adj
2024-03-02 01:00:00,JDOE,3000-AR,-636.0,Adj
2024-03-02 02:00:00,AKHAN,4000-Rev,76890.19,Invoice
2024-03-02 03:00:00,FIN_AR,4000-Rev,108.28,Rev Recog
2024-03-02 04:00:00,SYS_BOT,4000-Rev,-22582.25,Refund
2024-03-02 05:00:00,FIN_AR,6000-Exp,-8164.46,Top-side
2024-03-02 06:00:00,MALI,6000-Exp,9847.0,Rev Recog
2024-03-02 07:00:00,JDOE,2000-AP,9916.0,Invoice
2024-03-02 08:00:00,FIN_AP,6000-Exp,-24693.22,Invoice
2024-03-02 09:00:00,SYS_BOT,6000-Exp,-104.88,Refund
2024-03-02 10:00:00,FIN_AR,1000-Cash,-43.17,Receipt
2024-03-02 11:00:00,JDOE,2000-AP,-2177.54,Invoice
2024-03-02 12:00:00,FIN_AR,1000-Cash,-10945.35,Adj
2024-03-02 13:00:00,JDOE,3000-AR,6477.77,Adj
2024-03-02 14:00:00,MALI,3000-AR,-9751.43,Top-side
2024-03-02 15:00:00,FIN_AR,2000-AP,150.63,Invoice
2024-03-02 16:00:00,MALI,2000-AP,-12279.23,Top-side
2024-03-02 17:00:00,AKHAN,6000-Exp,3.99,Invoice
2024-03-02 18:00:00,AKHAN,3000-AR,527.77,Refund
2024-03-02 19:00:00,SYS_BOT,5000-COGS,1.07,Rev Recog
2024-03-02 20:00:00,MALI,4000-Rev,41.97,Invoice
2024-03-02 21:00:00,JDOE,6000-Exp,67.97,Receipt
2024-03-02 22:00:00,SYS_BOT,4000-Rev,95.69,Adj
2024-03-02 23:00:00,FIN_AR,3000-AR,3001.48,Refund
2024-03-03 00:00:00,FIN_AR,4000-Rev,87.66,Rev Recog
2024-03-03 01:00:00,JDOE,5000-COGS,175.17,Rev Recog
2024-03-03 02:00:00,FIN_AP,5000-COGS,15.41,Adj
2024-03-03 03:00:00,FIN_AP,1000-Cash,73.5,Rev Recog
2024-03-03 04:00:00,FIN_AR,2000-AP,13.69,Top-side
2024-03-03 05:00:00,JDOE,4000-Rev,-2.32,Refund
2024-03-03 06:00:00,FIN_AP,5000-COGS,-1040.5,Receipt
2024-03-03 07:00:00,MALI,2000-AP,2193.13,Adj
2024-03-03 08:00:00,FIN_AR,2000-AP,-1251.56,Invoice
2024-03-03 09:00:00,AKHAN,1000-Cash,207.72,Invoice
2024-03-03 10:00:00,MALI,2000-AP,-79.24,Invoice
2024-03-03 11:00:00,JDOE,2000-AP,20733.29,Refund
2024-03-03 12:00:00,AKHAN,6000-Exp,393.92,Receipt
2024-03-03 13:00:00,MALI,3000-AR,1083.0,Rev Recog
2024-03-03 14:00:00,FIN_AP,1000-Cash,1.34,Receipt
2024-03-03 15:00:00,FIN_AP,1000-Cash,50.84,Receipt
2024-03-03 16:00:00,AKHAN,4000-Rev,79.61,Adj
2024-03-03 17:00:00,SYS_BOT,2000-AP,98.65,Refund
2024-03-03 18:00:00,FIN_AR,4000-Rev,-795.91,Invoice
2024-03-03 19:00:00,AKHAN,6000-Exp,465.6,Adj
2024-03-03 20:00:00,JDOE,5000-COGS,1095.28,Rev Recog
2024-03-03 21:00:00,FIN_AR,2000-AP,6674.46,Receipt
2024-03-03 22:00:00,MALI,5000-COGS,11612.58,Invoice
2024-03-03 23:00:00,JDOE,3000-AR,3895.97,Refund
2024-03-04 00:00:00,JDOE,6000-Exp,-59926.44,Top-side
2024-03-04 01:00:00,FIN_AP,2000-AP,-1.23,Receipt
2024-03-04 02:00:00,MALI,4000-Rev,9.53,Receipt
2024-03-04 03:00:00,FIN_AP,4000-Rev,1.09,Receipt
2024-03-04 04:00:00,FIN_AP,2000-AP,1727.32,Receipt
2024-03-04 05:00:00,SYS_BOT,4000-Rev,-30913.83,Invoice
2024-03-04 06:00:00,FIN_AP,2000-AP,16.5,Refund
2024-03-04 07:00:00,FIN_AR,1000-Cash,43169.07,Adj
2024-03-04 08:00:00,JDOE,4000-Rev,2.0,Invoice
2024-03-04 09:00:00,FIN_AP,2000-AP,-47008.9,Refund
2024-03-04 10:00:00,AKHAN,2000-AP,-57.29,Adj
2024-03-04 11:00:00,FIN_AR,4000-Rev,-5718.0,Receipt
2024-03-04 12:00:00,MALI,1000-Cash,-268.76,Refund
2024-03-04 13:00:00,JDOE,4000-Rev,-19.23,Receipt
2024-03-04 14:00:00,AKHAN,2000-AP,-26.57,Refund
2024-03-04 15:00:00,AKHAN,1000-Cash,34.39,Rev Recog
2024-03-04 16:00:00,MALI,5000-COGS,10354.51,Top-side
2024-03-04 17:00:00,AKHAN,3000-AR,496.37,Receipt
2024-03-04 18:00:00,FIN_AR,4000-Rev,-36.02,Receipt
2024-03-04 19:00:00,MALI,6000-Exp,1126.34,Receipt
2024-03-04 20:00:00,AKHAN,2000-AP,3808.49,Rev Recog
2024-03-04 21:00:00,MALI,1000-Cash,-23.07,Invoice
2024-03-04 22:00:00,MALI,1000-Cash,116.88,Adj
2024-03-04 23:00:00,FIN_AP,5000-COGS,-4.07,Receipt
2024-03-05 00:00:00,FIN_AP,4000-Rev,8.05,Receipt
2024-03-05 01:00:00,FIN_AP,6000-Exp,2544.42,Invoice
2024-03-05 02:00:00,AKHAN,1000-Cash,8.08,Invoice
2024-03-05 03:00:00,JDOE,5000-COGS,422.49,Top-side
2024-03-05 04:00:00,FIN_AR,2000-AP,3509.39,Refund
2024-03-05 05:00:00,AKHAN,5000-COGS,0.0,Receipt
2024-03-05 06:00:00,FIN_AP,4000-Rev,686.37,Refund
2024-03-05 07:00:00,MALI,5000-COGS,-19.18,Invoice
2024-03-05 08:00:00,AKHAN,1000-Cash,-4685.0,Invoice
2024-03-05 09:00:00,MALI,1000-Cash,261.65,Top-side
2024-03-05 10:00:00,MALI,3000-AR,10714.27,Adj
2024-03-05 11:00:00,MALI,5000-COGS,563.81,Rev Recog
2024-03-05 12:00:00,SYS_BOT,2000-AP,-1.65,Rev Recog
2024-03-05 13:00:00,JDOE,6000-Exp,1464.73,Rev Recog
2024-03-05 14:00:00,FIN_AR,6000-Exp,-57150.06,Invoice
2024-03-05 15:00:00,FIN_AR,4000-Rev,1018.73,Receipt
2024-03-05 16:00:00,FIN_AP,3000-AR,12472.24,Top-side
2024-03-05 17:00:00,SYS_BOT,5000-COGS,26365.28,Adj
2024-03-05 18:00:00,AKHAN,2000-AP,-13.82,Rev Recog
2024-03-05 19:00:00,AKHAN,3000-AR,11.49,Top-side
2024-03-05 20:00:00,FIN_AR,1000-Cash,1134.76,Invoice
2024-03-05 21:00:00,JDOE,4000-Rev,113.54,Rev Recog
2024-03-05 22:00:00,MALI,5000-COGS,15823.64,Adj
2024-03-05 23:00:00,FIN_AP,6000-Exp,31631.2,Refund
2024-03-06 00:00:00,JDOE,2000-AP,58.49,Adj
2024-03-06 01:00:00,FIN_AR,1000-Cash,15.29,Receipt
2024-03-06 02:00:00,SYS_BOT,3000-AR,-7991.49,Rev Recog
2024-03-06 03:00:00,FIN_AP,4000-Rev,23.66,Rev Recog
2024-03-06 04:00:00,FIN_AR,3000-AR,12973.93,Refund
2024-03-06 05:00:00,AKHAN,6000-Exp,-131.43,Refund
2024-03-06 06:00:00,FIN_AP,3000-AR,-2072.0,Rev Recog
2024-03-06 07:00:00,FIN_AR,2000-AP,3.0,Receipt
2024-03-06 08:00:00,AKHAN,1000-Cash,-1316.12,Refund
2024-03-06 09:00:00,AKHAN,5000-COGS,181.48,Invoice
2024-03-06 10:00:00,MALI,2000-AP,-857.12,Rev Recog
